pixel,mlat,mlon,area_km,Mn.Avg.Dens,Mn.CV.Dens
17362,39.3,232.3,95.76621958,7.96E-05,0.364612647
17363,39.3,232.4,95.76621958,0.000100246,0.374978204
17364,39.3,232.5,95.76621958,0.000132154,0.380558305
17365,39.3,232.6,95.76621958,0.000166391,0.380788773
17366,39.3,232.7,95.76621958,0.000203908,0.377733254
17367,39.3,232.8,95.76621958,0.000231703,0.3756829
17368,39.3,232.9,95.76621958,0.000272253,0.377871431
17369,39.3,233,95.76621958,0.000300866,0.378223091
17370,39.3,233.1,95.76621958,0.000337629,0.37087834
17371,39.3,233.2,95.76621958,0.000386277,0.361090573
17372,39.3,233.3,95.76621958,0.000400456,0.353512356
17373,39.3,233.4,95.76621958,0.000430098,0.340773421
17374,39.3,233.5,95.76621958,0.000454872,0.323242817
17375,39.3,233.6,95.76621958,0.000500813,0.316051387
17376,39.3,233.7,95.76621958,0.000526339,0.313294014
17377,39.3,233.8,95.76621958,0.00056971,0.314261227
17378,39.3,233.9,95.76621958,0.000591539,0.315067777
17379,39.3,234,95.76621958,0.000624435,0.314351521
17380,39.3,234.1,95.76621958,0.000642185,0.31247207
17381,39.3,234.2,95.76621958,0.000687376,0.305387482
17382,39.3,234.3,95.76621958,0.000731475,0.299671047
17383,39.3,234.4,95.76621958,0.000773778,0.293933267
17384,39.3,234.5,95.76621958,0.000867395,0.288406484
17385,39.3,234.6,95.76621958,0.000894218,0.286226525
17386,39.3,234.7,95.76621958,0.000946808,0.279623757
17387,39.3,234.8,95.76621958,0.001008903,0.274491611
17388,39.3,234.9,95.76621958,0.001285875,0.269312747
17389,39.3,235,95.76621958,0.001361355,0.262448903
17390,39.3,235.1,95.76621958,0.001563035,0.264302622
17391,39.3,235.2,95.76621958,0.001780471,0.26682851
17392,39.3,235.3,95.76621958,0.002222822,0.261917497
17393,39.3,235.4,95.76621958,0.002637094,0.251391034
17394,39.3,235.5,95.76621958,0.002772481,0.239069804
17395,39.3,235.6,95.76621958,0.003773058,0.228171859
17396,39.3,235.7,95.76621958,0.005307975,0.221192818
17397,39.3,235.8,95.76621958,0.007957479,0.21509725
17398,39.3,235.9,95.76621958,0.011571217,0.205598837
17399,39.3,236,95.76621958,0.016023206,0.200110586
17400,39.3,236.1,95.76621958,0.021437644,0.204149151
17401,39.3,236.2,95.76621958,0.023706882,0.247956079
17518,39.4,229.3,95.63146549,1.04E-12,0.407725408
17519,39.4,229.4,95.63146549,2.30E-12,0.413357854
17520,39.4,229.5,95.63146549,5.85E-12,0.422470716
17521,39.4,229.6,95.63146549,1.32E-11,0.421914828
17522,39.4,229.7,95.63146549,2.85E-11,0.418181992
17523,39.4,229.8,95.63146549,6.31E-11,0.411457205
17524,39.4,229.9,95.63146549,1.34E-10,0.404403643
17525,39.4,230,95.63146549,3.01E-10,0.402184931
17526,39.4,230.1,95.63146549,6.09E-10,0.401737171
17527,39.4,230.2,95.63146549,1.25E-09,0.402398411
17528,39.4,230.3,95.63146549,2.62E-09,0.40346748
17529,39.4,230.4,95.63146549,5.39E-09,0.401959622
17530,39.4,230.5,95.63146549,1.11E-08,0.400580772
17531,39.4,230.6,95.63146549,2.15E-08,0.398467342
17532,39.4,230.7,95.63146549,4.16E-08,0.395615043
17533,39.4,230.8,95.63146549,7.80E-08,0.390734509
17534,39.4,230.9,95.63146549,1.42E-07,0.388263444
17535,39.4,231,95.63146549,2.65E-07,0.38569258
17536,39.4,231.1,95.63146549,4.90E-07,0.37785339
17537,39.4,231.2,95.63146549,8.30E-07,0.370607419
17538,39.4,231.3,95.63146549,1.40E-06,0.368540083
17539,39.4,231.4,95.63146549,2.34E-06,0.368626689
17540,39.4,231.5,95.63146549,3.90E-06,0.376940492
17541,39.4,231.6,95.63146549,6.18E-06,0.386456247
17542,39.4,231.7,95.63146549,9.51E-06,0.387172698
17543,39.4,231.8,95.63146549,1.40E-05,0.386650133
17544,39.4,231.9,95.63146549,2.06E-05,0.385705902
17545,39.4,232,95.63146549,2.99E-05,0.383455801
17546,39.4,232.1,95.63146549,4.15E-05,0.378277673
17547,39.4,232.2,95.63146549,5.56E-05,0.378238946
17548,39.4,232.3,95.63146549,7.23E-05,0.38010299
17549,39.4,232.4,95.63146549,9.87E-05,0.38049122
17550,39.4,232.5,95.63146549,0.000126283,0.376963619
17551,39.4,232.6,95.63146549,0.000157559,0.373201004
17552,39.4,232.7,95.63146549,0.000197051,0.370246439
17553,39.4,232.8,95.63146549,0.000234905,0.373446582
17554,39.4,232.9,95.63146549,0.000273708,0.379261829
17555,39.4,233,95.63146549,0.000311419,0.380996762
17556,39.4,233.1,95.63146549,0.000361194,0.372069521
17557,39.4,233.2,95.63146549,0.000384334,0.36002944
17558,39.4,233.3,95.63146549,0.000424061,0.347704185
17559,39.4,233.4,95.63146549,0.000457054,0.335588953
17560,39.4,233.5,95.63146549,0.000493009,0.321619266
17561,39.4,233.6,95.63146549,0.000514903,0.311689934
17562,39.4,233.7,95.63146549,0.000563151,0.305528496
17563,39.4,233.8,95.63146549,0.000655686,0.302885707
17564,39.4,233.9,95.63146549,0.00065395,0.300401147
17565,39.4,234,95.63146549,0.000685065,0.298577455
17566,39.4,234.1,95.63146549,0.00072956,0.296261946
17567,39.4,234.2,95.63146549,0.000786,0.293550761
17568,39.4,234.3,95.63146549,0.000873004,0.29192384
17569,39.4,234.4,95.63146549,0.0009294,0.286677301
17570,39.4,234.5,95.63146549,0.000988095,0.282258578
17571,39.4,234.6,95.63146549,0.001035542,0.278314893
17572,39.4,234.7,95.63146549,0.001120836,0.274416598
17573,39.4,234.8,95.63146549,0.001184298,0.271645985
17574,39.4,234.9,95.63146549,0.001433282,0.26744433
17575,39.4,235,95.63146549,0.001550286,0.26102302
17576,39.4,235.1,95.63146549,0.001745504,0.260056167
17577,39.4,235.2,95.63146549,0.001941496,0.259777061
17578,39.4,235.3,95.63146549,0.002338581,0.253545242
17579,39.4,235.4,95.63146549,0.002679148,0.243567747
17580,39.4,235.5,95.63146549,0.003147459,0.23363373
17581,39.4,235.6,95.63146549,0.004310092,0.226657813
17582,39.4,235.7,95.63146549,0.005750006,0.218332258
17583,39.4,235.8,95.63146549,0.008231539,0.211402607
17584,39.4,235.9,95.63146549,0.011515594,0.205021041
17585,39.4,236,95.63146549,0.015540455,0.199539174
17586,39.4,236.1,95.63146549,0.021064268,0.206029739
17704,39.5,229.3,95.49641538,1.19E-12,0.417247931
17705,39.5,229.4,95.49641538,2.68E-12,0.419513874
17706,39.5,229.5,95.49641538,6.11E-12,0.424069123
17707,39.5,229.6,95.49641538,1.31E-11,0.423263004
17708,39.5,229.7,95.49641538,2.70E-11,0.423808369
17709,39.5,229.8,95.49641538,6.12E-11,0.418607969
17710,39.5,229.9,95.49641538,1.33E-10,0.411718681
17711,39.5,230,95.49641538,2.68E-10,0.410159157
17712,39.5,230.1,95.49641538,5.99E-10,0.409891792
17713,39.5,230.2,95.49641538,1.20E-09,0.409756904
17714,39.5,230.3,95.49641538,2.48E-09,0.406591678
17715,39.5,230.4,95.49641538,5.16E-09,0.401560774
17716,39.5,230.5,95.49641538,9.72E-09,0.396812526
17717,39.5,230.6,95.49641538,1.92E-08,0.394890859
17718,39.5,230.7,95.49641538,3.77E-08,0.392215428
17719,39.5,230.8,95.49641538,6.75E-08,0.386088417
17720,39.5,230.9,95.49641538,1.29E-07,0.382352846
17721,39.5,231,95.49641538,2.43E-07,0.384390767
17722,39.5,231.1,95.49641538,4.56E-07,0.382725469
17723,39.5,231.2,95.49641538,7.78E-07,0.377112553
17724,39.5,231.3,95.49641538,1.31E-06,0.373407675
17725,39.5,231.4,95.49641538,2.13E-06,0.37284314
17726,39.5,231.5,95.49641538,3.48E-06,0.374505344
17727,39.5,231.6,95.49641538,5.79E-06,0.376203481
17728,39.5,231.7,95.49641538,8.86E-06,0.376257773
17729,39.5,231.8,95.49641538,1.29E-05,0.375007231
17730,39.5,231.9,95.49641538,1.87E-05,0.376475783
17731,39.5,232,95.49641538,2.73E-05,0.372785244
17732,39.5,232.1,95.49641538,4.01E-05,0.371680858
17733,39.5,232.2,95.49641538,5.40E-05,0.371618122
17734,39.5,232.3,95.49641538,6.94E-05,0.374093857
17735,39.5,232.4,95.49641538,9.42E-05,0.376321569
17736,39.5,232.5,95.49641538,0.000118518,0.374787362
17737,39.5,232.6,95.49641538,0.000151951,0.371975722
17738,39.5,232.7,95.49641538,0.000189345,0.369707179
17739,39.5,232.8,95.49641538,0.000228163,0.371585349
17740,39.5,232.9,95.49641538,0.000277218,0.373911143
17741,39.5,233,95.49641538,0.000318769,0.372805275
17742,39.5,233.1,95.49641538,0.000356161,0.367350156
17743,39.5,233.2,95.49641538,0.000401475,0.35766639
17744,39.5,233.3,95.49641538,0.000447367,0.344941574
17745,39.5,233.4,95.49641538,0.000497963,0.336555689
17746,39.5,233.5,95.49641538,0.000528275,0.324554176
17747,39.5,233.6,95.49641538,0.00058512,0.315718671
17748,39.5,233.7,95.49641538,0.000635972,0.308248677
17749,39.5,233.8,95.49641538,0.000667083,0.303102265
17750,39.5,233.9,95.49641538,0.000724611,0.299993263
17751,39.5,234,95.49641538,0.000791273,0.298827413
17752,39.5,234.1,95.49641538,0.000837659,0.296649895
17753,39.5,234.2,95.49641538,0.000903326,0.294226989
17754,39.5,234.3,95.49641538,0.000999734,0.289547984
17755,39.5,234.4,95.49641538,0.001058223,0.2805957
17756,39.5,234.5,95.49641538,0.001175227,0.273573324
17757,39.5,234.6,95.49641538,0.001246479,0.270629785
17758,39.5,234.7,95.49641538,0.001355511,0.268482622
17759,39.5,234.8,95.49641538,0.00152704,0.26516461
17760,39.5,234.9,95.49641538,0.00163266,0.259587625
17761,39.5,235,95.49641538,0.001713027,0.252718972
17762,39.5,235.1,95.49641538,0.001901982,0.255020118
17763,39.5,235.2,95.49641538,0.002167625,0.257580635
17764,39.5,235.3,95.49641538,0.002432011,0.254143735
17765,39.5,235.4,95.49641538,0.003016611,0.240237128
17766,39.5,235.5,95.49641538,0.003392547,0.22847639
17767,39.5,235.6,95.49641538,0.003589617,0.220443202
17768,39.5,235.7,95.49641538,0.005308209,0.214393093
17769,39.5,235.8,95.49641538,0.007683644,0.208481631
17770,39.5,235.9,95.49641538,0.011006254,0.206407218
17771,39.5,236,95.49641538,0.015103366,0.202066879
17772,39.5,236.1,95.49641538,0.020125411,0.200683557
17773,39.5,236.2,95.49641538,0.020555903,0.241787616
17889,39.6,229.2,95.36106962,5.29E-13,0.427947229
17890,39.6,229.3,95.36106962,1.18E-12,0.427341086
17891,39.6,229.4,95.36106962,2.61E-12,0.428266394
17892,39.6,229.5,95.36106962,5.72E-12,0.426046577
17893,39.6,229.6,95.36106962,1.24E-11,0.424244194
17894,39.6,229.7,95.36106962,2.64E-11,0.427733158
17895,39.6,229.8,95.36106962,5.72E-11,0.427978614
17896,39.6,229.9,95.36106962,1.24E-10,0.422852371
17897,39.6,230,95.36106962,2.55E-10,0.418953869
17898,39.6,230.1,95.36106962,5.35E-10,0.418354815
17899,39.6,230.2,95.36106962,1.09E-09,0.418063158
17900,39.6,230.3,95.36106962,2.32E-09,0.415391069
17901,39.6,230.4,95.36106962,4.67E-09,0.413168258
17902,39.6,230.5,95.36106962,8.79E-09,0.410830243
17903,39.6,230.6,95.36106962,1.78E-08,0.406307351
17904,39.6,230.7,95.36106962,3.34E-08,0.401036877
17905,39.6,230.8,95.36106962,6.38E-08,0.396521954
17906,39.6,230.9,95.36106962,1.24E-07,0.39078103
17907,39.6,231,95.36106962,2.20E-07,0.387227051
17908,39.6,231.1,95.36106962,4.01E-07,0.385180086
17909,39.6,231.2,95.36106962,7.42E-07,0.380993846
17910,39.6,231.3,95.36106962,1.21E-06,0.375065049
17911,39.6,231.4,95.36106962,1.93E-06,0.37176407
17912,39.6,231.5,95.36106962,3.25E-06,0.369154965
17913,39.6,231.6,95.36106962,5.20E-06,0.367556795
17914,39.6,231.7,95.36106962,7.98E-06,0.367778942
17915,39.6,231.8,95.36106962,1.20E-05,0.366310413
17916,39.6,231.9,95.36106962,1.80E-05,0.365304596
17917,39.6,232,95.36106962,2.63E-05,0.363128041
17918,39.6,232.1,95.36106962,3.65E-05,0.36185593
17919,39.6,232.2,95.36106962,4.96E-05,0.362577202
17920,39.6,232.3,95.36106962,6.75E-05,0.366674152
17921,39.6,232.4,95.36106962,8.73E-05,0.372590105
17922,39.6,232.5,95.36106962,0.000115061,0.3739988
17923,39.6,232.6,95.36106962,0.000142149,0.372971632
17924,39.6,232.7,95.36106962,0.000175972,0.373284884
17925,39.6,232.8,95.36106962,0.000229295,0.372038506
17926,39.6,232.9,95.36106962,0.000270008,0.370653495
17927,39.6,233,95.36106962,0.000316115,0.364378611
17928,39.6,233.1,95.36106962,0.000363711,0.357755496
17929,39.6,233.2,95.36106962,0.000416756,0.350088724
17930,39.6,233.3,95.36106962,0.000465306,0.34104447
17931,39.6,233.4,95.36106962,0.000517296,0.33627822
17932,39.6,233.5,95.36106962,0.000567496,0.328664926
17933,39.6,233.6,95.36106962,0.000613253,0.321063107
17934,39.6,233.7,95.36106962,0.000640235,0.312133194
17935,39.6,233.8,95.36106962,0.000754851,0.306599035
17936,39.6,233.9,95.36106962,0.000806171,0.304394903
17937,39.6,234,95.36106962,0.000864392,0.306336887
17938,39.6,234.1,95.36106962,0.000943302,0.30208962
17939,39.6,234.2,95.36106962,0.001039995,0.292989909
17940,39.6,234.3,95.36106962,0.001106198,0.28635741
17941,39.6,234.4,95.36106962,0.001233847,0.274553741
17942,39.6,234.5,95.36106962,0.001311852,0.26545915
17943,39.6,234.6,95.36106962,0.001446199,0.259671258
17944,39.6,234.7,95.36106962,0.001551865,0.256644101
17945,39.6,234.8,95.36106962,0.001660224,0.257970345
17946,39.6,234.9,95.36106962,0.001745121,0.250535318
17947,39.6,235,95.36106962,0.001912681,0.242949893
17948,39.6,235.1,95.36106962,0.002086705,0.24723872
17949,39.6,235.2,95.36106962,0.00233373,0.256042568
17950,39.6,235.3,95.36106962,0.002628875,0.249551423
17951,39.6,235.4,95.36106962,0.003285724,0.232953894
17952,39.6,235.5,95.36106962,0.004397989,0.219504873
17953,39.6,235.6,95.36106962,0.004790006,0.212529421
17954,39.6,235.7,95.36106962,0.005695992,0.212421544
17955,39.6,235.8,95.36106962,0.006984941,0.20967431
17956,39.6,235.9,95.36106962,0.008779926,0.207021959
17957,39.6,236,95.36106962,0.015020607,0.201086001
17958,39.6,236.1,95.36106962,0.018914803,0.19962331
17959,39.6,236.2,95.36106962,0.018887163,0.236856938
18075,39.7,229.2,95.22542857,5.46E-13,0.432646479
18076,39.7,229.3,95.22542857,1.14E-12,0.431652273
18077,39.7,229.4,95.22542857,2.52E-12,0.431274211
18078,39.7,229.5,95.22542857,5.29E-12,0.426870248
18079,39.7,229.6,95.22542857,1.16E-11,0.425638138
18080,39.7,229.7,95.22542857,2.45E-11,0.430231628
18081,39.7,229.8,95.22542857,5.45E-11,0.434169921
18082,39.7,229.9,95.22542857,1.13E-10,0.435461949
18083,39.7,230,95.22542857,2.30E-10,0.433162228
18084,39.7,230.1,95.22542857,4.80E-10,0.431321389
18085,39.7,230.2,95.22542857,9.40E-10,0.431967087
18086,39.7,230.3,95.22542857,2.04E-09,0.432538241
18087,39.7,230.4,95.22542857,4.20E-09,0.433457034
18088,39.7,230.5,95.22542857,8.03E-09,0.433427226
18089,39.7,230.6,95.22542857,1.61E-08,0.432230274
18090,39.7,230.7,95.22542857,3.10E-08,0.427657118
18091,39.7,230.8,95.22542857,6.05E-08,0.419519283
18092,39.7,230.9,95.22542857,1.16E-07,0.411478593
18093,39.7,231,95.22542857,2.03E-07,0.404215384
18094,39.7,231.1,95.22542857,3.72E-07,0.396440896
18095,39.7,231.2,95.22542857,6.72E-07,0.387676564
18096,39.7,231.3,95.22542857,1.09E-06,0.382702044
18097,39.7,231.4,95.22542857,1.80E-06,0.375656472
18098,39.7,231.5,95.22542857,2.94E-06,0.370271854
18099,39.7,231.6,95.22542857,4.60E-06,0.365075652
18100,39.7,231.7,95.22542857,7.32E-06,0.361772749
18101,39.7,231.8,95.22542857,1.15E-05,0.359575187
18102,39.7,231.9,95.22542857,1.57E-05,0.356524304
18103,39.7,232,95.22542857,2.36E-05,0.356674752
18104,39.7,232.1,95.22542857,3.38E-05,0.355880236
18105,39.7,232.2,95.22542857,4.69E-05,0.35564902
18106,39.7,232.3,95.22542857,6.37E-05,0.358911647
18107,39.7,232.4,95.22542857,8.27E-05,0.36663529
18108,39.7,232.5,95.22542857,0.000106195,0.372864887
18109,39.7,232.6,95.22542857,0.00013378,0.373117657
18110,39.7,232.7,95.22542857,0.000176713,0.372578927
18111,39.7,232.8,95.22542857,0.00021542,0.370302782
18112,39.7,232.9,95.22542857,0.000267262,0.367550933
18113,39.7,233,95.22542857,0.000316937,0.361118145
18114,39.7,233.1,95.22542857,0.000372704,0.353236578
18115,39.7,233.2,95.22542857,0.000422277,0.34365548
18116,39.7,233.3,95.22542857,0.000472078,0.335797998
18117,39.7,233.4,95.22542857,0.000536544,0.333280345
18118,39.7,233.5,95.22542857,0.000613001,0.329343236
18119,39.7,233.6,95.22542857,0.000680875,0.319536745
18120,39.7,233.7,95.22542857,0.000762784,0.312865093
18121,39.7,233.8,95.22542857,0.000838927,0.309795899
18122,39.7,233.9,95.22542857,0.000837785,0.309143937
18123,39.7,234,95.22542857,0.000932395,0.310655992
18124,39.7,234.1,95.22542857,0.001017896,0.306748596
18125,39.7,234.2,95.22542857,0.001100895,0.296676622
18126,39.7,234.3,95.22542857,0.001208586,0.285632157
18127,39.7,234.4,95.22542857,0.00132685,0.276325331
18128,39.7,234.5,95.22542857,0.00146073,0.262012456
18129,39.7,234.6,95.22542857,0.001599691,0.250477719
18130,39.7,234.7,95.22542857,0.001688879,0.245982337
18131,39.7,234.8,95.22542857,0.00181214,0.247640276
18132,39.7,234.9,95.22542857,0.001925474,0.244423846
18133,39.7,235,95.22542857,0.002080248,0.239527054
18134,39.7,235.1,95.22542857,0.002631932,0.238042925
18135,39.7,235.2,95.22542857,0.003157951,0.238873104
18136,39.7,235.3,95.22542857,0.003346861,0.232686501
18137,39.7,235.4,95.22542857,0.003926529,0.22286291
18138,39.7,235.5,95.22542857,0.004500464,0.213443289
18139,39.7,235.6,95.22542857,0.004156232,0.207934129
18140,39.7,235.7,95.22542857,0.005428738,0.205413033
18141,39.7,235.8,95.22542857,0.007334644,0.201956409
18142,39.7,235.9,95.22542857,0.011850164,0.199128901
18143,39.7,236,95.22542857,0.017756466,0.193660826
18144,39.7,236.1,95.22542857,0.018177107,0.206578706
18260,39.8,229.1,95.0894926,2.38E-13,0.442560047
18261,39.8,229.2,95.0894926,5.16E-13,0.441006305
18262,39.8,229.3,95.0894926,1.11E-12,0.440949994
18263,39.8,229.4,95.0894926,2.33E-12,0.43888866
18264,39.8,229.5,95.0894926,5.04E-12,0.432387213
18265,39.8,229.6,95.0894926,1.09E-11,0.428812064
18266,39.8,229.7,95.0894926,2.12E-11,0.429679653
18267,39.8,229.8,95.0894926,4.57E-11,0.43225804
18268,39.8,229.9,95.0894926,9.82E-11,0.436657446
18269,39.8,230,95.0894926,2.02E-10,0.438534665
18270,39.8,230.1,95.0894926,4.39E-10,0.441361912
18271,39.8,230.2,95.0894926,8.73E-10,0.446368361
18272,39.8,230.3,95.0894926,1.89E-09,0.449278388
18273,39.8,230.4,95.0894926,3.77E-09,0.4501885
18274,39.8,230.5,95.0894926,7.06E-09,0.449809837
18275,39.8,230.6,95.0894926,1.45E-08,0.447290632
18276,39.8,230.7,95.0894926,2.74E-08,0.443698567
18277,39.8,230.8,95.0894926,5.21E-08,0.436654956
18278,39.8,230.9,95.0894926,9.83E-08,0.42956611
18279,39.8,231,95.0894926,1.76E-07,0.421336064
18280,39.8,231.1,95.0894926,3.18E-07,0.409145413
18281,39.8,231.2,95.0894926,5.61E-07,0.398513267
18282,39.8,231.3,95.0894926,9.42E-07,0.388003263
18283,39.8,231.4,95.0894926,1.57E-06,0.378762167
18284,39.8,231.5,95.0894926,2.54E-06,0.369488029
18285,39.8,231.6,95.0894926,4.11E-06,0.361904893
18286,39.8,231.7,95.0894926,4.36E-06,0.356743389
18287,39.8,231.8,95.0894926,7.00E-06,0.355254339
18288,39.8,231.9,95.0894926,1.20E-05,0.351546874
18289,39.8,232,95.0894926,2.12E-05,0.350853319
18290,39.8,232.1,95.0894926,3.13E-05,0.350787226
18291,39.8,232.2,95.0894926,4.28E-05,0.352356841
18292,39.8,232.3,95.0894926,5.89E-05,0.359252627
18293,39.8,232.4,95.0894926,7.65E-05,0.36830846
18294,39.8,232.5,95.0894926,9.93E-05,0.374867607
18295,39.8,232.6,95.0894926,0.000135608,0.375254146
18296,39.8,232.7,95.0894926,0.000168845,0.370043064
18297,39.8,232.8,95.0894926,0.000213924,0.366847218
18298,39.8,232.9,95.0894926,0.000262453,0.365772434
18299,39.8,233,95.0894926,0.000319578,0.361766436
18300,39.8,233.1,95.0894926,0.000372052,0.355880784
18301,39.8,233.2,95.0894926,0.000444482,0.346734615
18302,39.8,233.3,95.0894926,0.000506691,0.337401644
18303,39.8,233.4,95.0894926,0.000558762,0.334172577
18304,39.8,233.5,95.0894926,0.000612211,0.328946557
18305,39.8,233.6,95.0894926,0.000728438,0.320711788
18306,39.8,233.7,95.0894926,0.000836741,0.317343256
18307,39.8,233.8,95.0894926,0.000951625,0.315202343
18308,39.8,233.9,95.0894926,0.000929094,0.315326884
18309,39.8,234,95.0894926,0.00096449,0.31250583
18310,39.8,234.1,95.0894926,0.001090393,0.306385574
18311,39.8,234.2,95.0894926,0.001179882,0.296540448
18312,39.8,234.3,95.0894926,0.001288261,0.284166925
18313,39.8,234.4,95.0894926,0.001420741,0.272515944
18314,39.8,234.5,95.0894926,0.001552188,0.259094593
18315,39.8,234.6,95.0894926,0.001697186,0.247557687
18316,39.8,234.7,95.0894926,0.001848162,0.241408412
18317,39.8,234.8,95.0894926,0.00194638,0.242779946
18318,39.8,234.9,95.0894926,0.00214758,0.241491644
18319,39.8,235,95.0894926,0.002687875,0.234275779
18320,39.8,235.1,95.0894926,0.003614493,0.22891234
18321,39.8,235.2,95.0894926,0.004292083,0.223022881
18322,39.8,235.3,95.0894926,0.004860057,0.21999315
18323,39.8,235.4,95.0894926,0.005233808,0.215972883
18324,39.8,235.5,95.0894926,0.004593731,0.206906478
18325,39.8,235.6,95.0894926,0.005193661,0.19892004
18326,39.8,235.7,95.0894926,0.006624759,0.197858114
18327,39.8,235.8,95.0894926,0.011369964,0.192643711
18328,39.8,235.9,95.0894926,0.01401891,0.189747388
18329,39.8,236,95.0894926,0.018231334,0.192548038
18330,39.8,236.1,95.0894926,0.017771612,0.231024085
18445,39.9,229,94.95326207,1.11E-13,0.454263281
18446,39.9,229.1,94.95326207,2.32E-13,0.455286864
18447,39.9,229.2,94.95326207,4.97E-13,0.456165133
18448,39.9,229.3,94.95326207,1.06E-12,0.454274922
18449,39.9,229.4,94.95326207,2.21E-12,0.448850325
18450,39.9,229.5,94.95326207,4.76E-12,0.443216538
18451,39.9,229.6,94.95326207,9.35E-12,0.439268248
18452,39.9,229.7,94.95326207,1.78E-11,0.434575004
18453,39.9,229.8,94.95326207,3.63E-11,0.432997963
18454,39.9,229.9,94.95326207,8.65E-11,0.434798291
18455,39.9,230,94.95326207,1.81E-10,0.438780607
18456,39.9,230.1,94.95326207,3.32E-10,0.444147832
